pat_no,claim_no,word_ct,char_ct,or_ct,sf_ct,cns_ct,ind_flg,appl_id
3938299,3,24,142,0,0,0,0,
3938299,10,43,273,0,0,0,0,
3938299,7,270,1761,0,0,0,1,
3938299,2,36,247,0,0,0,0,
3938299,8,39,252,0,0,0,0,
3938299,9,19,116,0,0,0,0,
3938299,1,253,1690,0,0,0,1,
3938299,4,34,202,0,0,0,0,
3938299,11,38,231,0,0,0,0,
3938299,6,49,324,0,0,0,0,
3938299,5,52,316,0,0,0,0,
3938300,10,30,190,0,0,1,0,
3938300,9,70,401,0,0,0,0,
3938300,4,37,209,0,0,0,0,
3938300,7,82,462,0,0,0,0,
3938300,3,24,128,0,0,0,0,
3938300,6,22,138,0,0,0,0,
3938300,1,272,1736,0,0,0,1,
3938300,2,24,155,0,0,0,0,
3938300,8,32,193,0,0,0,0,
3938300,5,45,251,0,0,0,0,
3938301,6,175,1001,0,0,0,0,
3938301,1,179,1022,0,0,0,1,
3938301,2,208,1193,1,0,0,1,
3938301,3,80,438,0,0,0,0,
3938301,7,115,665,0,0,0,0,
3938301,4,281,1559,0,0,0,1,
3938301,5,215,1264,0,0,0,1,
3938302,6,60,390,0,0,0,0,
3938302,3,21,134,0,0,0,0,
3938302,5,331,2095,0,0,0,1,
3938302,7,25,156,0,0,0,0,
3938302,4,44,276,0,0,0,0,
3938302,1,131,869,0,0,0,1,
3938302,8,44,276,0,0,0,0,
3938302,2,229,1472,0,0,0,0,
3938303,3,57,373,0,0,0,0,
3938303,2,200,1340,0,0,0,0,
3938303,4,84,533,0,0,0,0,
3938303,1,883,5329,1,0,0,1,
3938305,6,75,446,0,0,0,0,
3938305,7,23,142,0,0,0,0,
3938305,3,18,112,0,0,0,0,
3938305,5,31,193,0,0,0,0,
3938305,1,104,638,0,0,1,1,
3938305,4,21,110,0,0,0,0,
3938305,2,73,434,0,0,0,0,
3938308,2,306,1923,0,0,0,1,
3938308,4,85,519,0,0,0,0,
3938308,1,127,793,0,0,0,1,
3938308,5,95,582,0,0,0,0,
3938308,3,158,961,0,0,0,0,
3938309,5,36,196,0,0,0,0,
3938309,19,19,119,0,0,0,0,
3938309,14,16,113,0,0,0,0,
3938309,18,16,101,0,0,0,0,
3938309,3,23,142,0,0,0,0,
3938309,12,24,160,0,0,0,0,
3938309,16,25,153,0,0,0,0,
3938309,20,45,272,0,0,0,0,
3938309,8,43,249,0,0,0,0,
3938309,17,41,229,0,0,0,0,
3938309,6,25,131,0,0,0,0,
3938309,15,44,250,0,0,0,0,
3938309,13,16,104,0,0,0,0,
3938309,7,20,115,0,0,0,0,
3938309,11,29,160,0,0,0,0,
3938309,1,201,1170,0,0,0,1,
3938309,21,22,124,0,0,0,0,
3938309,9,23,145,0,0,0,0,
3938309,4,235,1402,0,0,0,1,
3938309,10,32,195,0,0,0,0,
3938309,2,26,164,0,0,0,0,
3938311,5,88,596,0,0,0,1,
3938311,14,33,194,0,0,0,0,
3938311,8,29,188,0,0,0,0,
3938311,9,24,158,0,0,0,0,
3938311,10,82,520,0,0,0,1,
3938311,6,65,365,0,0,0,0,
3938311,4,24,158,0,0,0,0,
3938311,7,71,397,0,0,0,0,
3938311,13,109,722,0,0,0,1,
3938311,2,32,203,0,0,0,0,
3938311,1,102,653,1,0,0,1,
3938311,12,66,406,0,0,0,0,
3938311,3,20,119,0,0,0,0,
3938311,11,45,240,0,0,0,0,
3938315,6,60,422,0,0,0,0,
3938315,13,37,229,0,0,0,0,
3938315,15,52,332,0,0,0,0,
3938315,5,26,153,0,0,0,0,
3938315,1,173,1193,0,0,0,1,
3938315,12,179,1162,0,0,0,1,
3938315,14,68,413,0,0,0,0,
3938315,3,28,178,0,0,0,0,
3938315,4,45,288,0,0,0,0,
3938315,9,26,153,0,0,0,0,
3938315,8,24,140,0,0,0,0,
3938315,2,40,244,0,0,0,0,
3938315,16,16,110,0,0,0,0,
3938315,7,64,447,0,0,0,0,
3938315,11,104,725,0,0,0,0,
3938315,10,76,521,0,0,0,1,
3938316,2,327,2253,0,0,0,1,
3938316,1,403,2806,0,0,0,1,
3938318,5,36,220,0,0,0,0,5368372.0
3938318,2,179,1127,1,0,0,1,5368372.0
3938318,4,373,2550,0,0,0,1,5368372.0
3938318,1,309,2070,0,0,0,1,5368372.0
3938318,3,57,355,0,0,0,0,5368372.0
3938318,6,17,88,0,0,0,0,5368372.0
3938325,11,22,136,0,0,0,0,
3938325,13,32,200,0,0,0,0,
3938325,16,24,147,0,0,0,0,
3938325,2,103,636,0,0,0,0,
3938325,18,42,246,0,0,0,0,
3938325,9,21,147,0,0,0,0,
3938325,7,37,221,0,0,0,0,
3938325,3,47,285,0,0,0,0,
3938325,1,311,1924,0,0,0,1,
3938325,17,14,99,0,0,0,0,
3938325,12,25,144,0,0,0,0,
3938325,14,63,385,0,0,0,0,
3938325,4,52,325,0,0,0,0,
3938325,10,23,149,0,0,0,0,
3938325,15,41,235,0,0,0,0,
3938325,5,32,200,0,0,0,0,
3938325,6,36,214,0,0,0,0,
3938325,8,22,136,0,0,0,0,
3938328,3,42,269,0,0,0,0,
3938328,9,60,340,0,0,0,0,
3938328,5,45,286,0,0,0,0,
3938328,2,24,153,0,0,0,0,
3938328,8,62,364,0,0,0,0,
3938328,12,15,87,0,0,0,0,
3938328,6,36,201,0,0,0,0,
3938328,1,188,1214,0,0,0,1,
3938328,7,26,140,0,0,0,0,
3938328,4,42,270,0,0,0,0,
3938328,11,183,1183,0,0,0,1,
3938328,10,22,131,0,0,0,0,
3938330,2,44,285,0,0,0,0,
3938330,3,27,178,0,0,0,0,
3938330,1,299,1927,1,0,0,1,
3938331,5,27,176,0,0,0,0,
3938331,7,31,206,0,0,0,0,
3938331,2,48,323,0,0,0,0,
3938331,6,24,159,0,0,0,0,
3938331,3,122,779,0,0,0,0,
3938331,4,23,170,0,0,0,0,
3938331,1,117,821,0,0,0,1,
3938338,13,13,81,0,0,0,0,
3938338,4,32,182,1,0,0,0,
3938338,10,26,152,1,0,0,0,
3938338,1,222,1376,1,0,0,1,
3938338,2,36,200,0,0,0,0,
3938338,8,29,192,0,0,0,0,
3938338,14,13,85,0,0,0,0,
3938338,16,14,85,0,0,0,0,
3938338,9,20,118,0,0,0,0,
3938338,3,28,166,0,0,0,0,
3938338,7,15,95,0,0,0,0,
3938338,12,54,333,2,0,0,0,
3938338,6,15,91,0,0,0,0,
3938338,15,13,79,0,0,0,0,
3938338,11,38,202,0,0,0,0,
3938338,5,15,93,0,0,0,0,
3938341,1,294,1855,4,0,0,1,
3938341,4,33,230,0,0,0,0,
3938341,3,228,1465,4,0,0,1,
3938341,5,32,185,1,0,0,0,
3938341,2,37,256,0,0,0,0,
3938342,12,26,143,0,0,0,0,
3938342,1,186,1183,0,0,0,1,
3938342,10,29,203,0,0,0,0,
3938342,16,20,130,0,0,0,0,
3938342,8,16,105,0,0,0,0,
3938342,4,23,140,0,0,0,0,
3938342,6,12,81,0,0,0,0,
3938342,9,28,177,1,0,0,0,
3938342,14,19,115,0,0,0,0,
3938342,5,87,572,0,0,0,1,
3938342,15,14,89,0,0,0,0,
3938342,13,26,159,0,0,0,0,
3938342,3,31,170,0,0,0,0,
3938342,2,21,126,0,0,0,0,
3938342,17,23,147,0,0,0,0,
3938342,11,18,107,1,0,0,0,
3938342,7,18,119,0,0,0,0,
3938346,2,37,203,0,0,0,0,
3938346,8,17,98,0,0,0,0,
3938346,4,25,133,0,0,0,0,
3938346,6,24,130,0,0,0,0,
3938346,1,170,1074,0,0,0,1,
3938346,7,12,65,0,0,0,0,
3938346,5,20,123,0,0,0,0,
3938346,3,37,203,0,0,0,0,
3938347,5,54,341,0,0,0,0,
3938347,7,31,178,0,0,0,0,
3938347,4,28,170,0,0,0,0,
3938347,1,354,2162,0,0,0,1,
3938347,6,39,235,0,0,0,0,
3938347,2,39,228,0,0,0,0,
3938347,3,24,139,0,0,0,0,
3938356,4,25,158,0,0,1,0,
3938356,9,30,190,0,0,0,0,
3938356,6,25,150,0,0,0,0,
3938356,10,246,1495,0,0,0,1,
3938356,5,18,101,0,0,0,0,
3938356,8,17,101,0,0,0,0,
3938356,7,27,161,0,0,0,0,
3938356,1,156,964,0,0,0,1,
3938356,3,42,239,0,0,0,0,
3938356,11,39,251,0,0,0,0,
3938356,2,23,148,0,0,0,0,
3938358,10,28,183,0,0,0,0,
3938358,12,29,182,0,0,0,0,
3938358,9,21,150,0,0,0,0,
3938358,14,40,237,0,0,0,0,
3938358,2,46,297,0,0,0,0,
3938358,5,17,102,0,0,0,0,
3938358,15,46,298,0,0,0,0,
3938358,13,61,348,0,0,0,0,
3938358,1,296,1782,0,0,0,1,
3938358,4,45,267,0,0,0,0,
3938358,7,20,129,0,0,0,0,
3938358,11,269,1661,0,0,0,1,
3938358,6,17,116,0,0,0,0,
3938358,8,25,170,0,0,0,0,
3938358,3,29,176,0,0,0,0,
3938358,16,50,303,0,0,0,0,
3938359,16,62,345,0,0,0,0,
3938359,13,35,195,0,0,0,0,
3938359,12,97,584,0,0,0,1,
3938359,4,63,349,0,0,0,0,
3938359,6,70,399,0,0,0,0,
3938359,3,78,444,0,0,0,0,
3938359,1,168,1034,0,0,0,1,
3938359,8,53,288,0,0,0,0,
3938359,11,73,393,0,0,0,0,
3938359,14,79,448,0,0,0,0,
3938359,2,60,349,0,0,0,0,
3938359,17,71,409,0,0,0,0,
3938359,9,32,188,0,0,0,0,
3938359,10,121,671,0,0,0,0,
3938359,15,64,353,0,0,0,0,
3938359,5,62,344,0,0,0,0,
3938359,7,77,428,0,0,0,0,
3938362,3,35,213,0,0,0,0,
3938362,10,52,307,0,0,0,0,
3938362,7,41,239,0,0,0,0,
3938362,8,35,213,0,0,0,0,
3938362,4,51,306,0,0,0,0,
3938362,6,27,160,0,0,0,0,
3938362,2,31,192,0,0,0,0,
3938362,9,45,273,0,0,0,0,
3938362,1,97,597,0,0,0,1,
3938362,5,33,202,0,0,0,0,
3938367,2,29,170,0,0,0,0,
3938367,1,145,930,0,0,0,1,
3938367,8,208,1256,0,0,0,1,
3938367,7,48,290,0,0,0,0,
3938367,3,28,148,0,0,0,0,
3938367,10,21,121,0,1,1,0,
3938367,5,131,786,0,0,0,1,
3938367,4,31,188,0,1,1,0,
3938367,6,151,939,0,0,0,0,
3938367,9,33,186,0,0,0,0,
3938368,7,149,954,0,0,0,1,
3938368,4,70,445,0,0,0,0,
3938368,2,63,352,0,0,0,0,
3938368,5,33,202,0,0,0,0,
3938368,3,45,272,0,0,0,0,
3938368,8,50,302,0,0,0,0,
3938368,1,172,1125,0,0,0,1,
3938368,6,257,1666,0,0,0,1,
3938369,9,47,267,1,0,0,0,
3938369,2,26,157,0,0,0,0,
3938369,5,30,162,0,0,0,0,
3938369,6,22,142,0,0,0,0,
3938369,1,140,911,0,0,0,1,
3938369,4,19,109,0,0,0,0,
3938369,8,24,135,0,0,0,0,
3938369,7,12,71,0,0,0,0,
3938369,3,34,186,0,0,0,0,
3938372,7,18,100,0,0,0,0,
3938372,1,142,921,0,0,0,1,
3938372,2,49,307,0,0,0,0,
3938372,5,21,124,0,0,0,0,
3938372,10,44,251,0,0,0,0,
3938372,3,120,728,0,0,0,0,
3938372,8,21,123,0,0,0,0,
3938372,4,33,200,0,0,0,0,
3938372,9,20,116,0,0,0,0,
3938372,6,17,95,0,0,0,0,
3938377,29,477,2656,3,0,0,1,
3938377,31,104,574,0,0,0,0,
3938377,36,83,483,1,0,0,0,
3938377,32,42,224,0,0,0,0,
3938377,24,36,198,0,0,0,0,
3938377,39,239,1458,1,0,0,1,
3938377,13,37,199,0,0,0,0,
3938377,26,213,1219,0,0,0,1,
3938377,2,26,167,0,0,0,0,
3938377,27,67,380,1,0,0,0,
3938377,15,35,199,0,0,0,0,
3938377,11,422,2414,2,0,0,1,
3938377,14,47,252,0,0,0,0,
3938377,22,60,379,0,0,0,0,
3938377,6,25,158,0,0,0,0,
3938377,25,30,181,0,0,0,0,
3938377,37,152,935,0,0,0,0,
3938377,10,63,363,0,0,0,0,
3938377,4,522,3004,3,0,0,1,
3938377,35,82,475,1,0,0,0,
3938377,3,52,321,0,0,0,0,
3938377,30,38,221,0,0,0,0,
3938377,7,40,215,0,0,0,0,
3938377,20,40,226,1,0,0,0,
3938377,38,253,1545,1,0,0,0,
3938377,40,51,301,0,0,0,0,
3938377,1,255,1495,0,0,0,1,
3938377,42,205,1267,0,0,0,1,
3938377,8,25,142,0,0,0,0,
3938377,9,36,199,0,0,0,0,
3938377,5,53,327,0,0,0,0,
3938377,17,49,278,0,0,0,0,
3938377,19,48,297,0,0,0,0,
3938377,41,49,290,0,0,0,0,
3938377,21,67,418,0,0,0,0,
3938377,33,26,135,0,0,0,0,
3938377,18,36,233,0,0,0,0,
3938377,23,22,126,0,0,0,0,
3938377,12,38,206,0,0,0,0,
3938377,28,49,309,0,0,0,0,
3938377,16,63,392,0,0,0,0,
3938377,34,152,929,0,0,0,0,
3938381,2,227,1576,2,0,0,1,
3938381,1,162,1125,0,0,0,1,
3938383,20,54,345,0,0,0,0,
3938383,9,67,415,0,0,0,0,
3938383,12,128,802,0,0,0,1,
3938383,1,121,769,0,0,0,1,
3938383,7,39,227,0,0,0,0,
3938383,26,124,785,0,0,0,1,
3938383,5,25,153,0,0,0,0,
3938383,16,42,219,0,0,0,0,
3938383,28,48,317,0,0,0,0,
3938383,27,101,684,0,0,0,1,
3938383,29,147,950,0,0,0,1,
3938383,10,85,534,0,0,0,0,
3938383,23,26,146,0,0,0,0,
3938383,17,33,204,0,0,0,0,
3938383,21,35,219,0,0,0,0,
3938383,22,32,208,0,0,0,0,
3938383,13,204,1270,0,0,0,1,
3938383,8,36,208,0,0,0,0,
3938383,19,234,1440,0,0,0,1,
3938383,3,44,271,0,0,0,0,
3938383,2,193,1205,0,0,0,1,
3938383,4,44,283,0,0,0,0,
3938383,24,66,355,0,0,0,0,
3938383,25,137,879,0,0,0,1,
3938383,18,33,203,0,0,0,0,
3938383,14,17,95,0,0,0,0,
3938383,6,190,1210,0,0,0,1,
3938383,11,15,88,0,0,0,0,
3938383,15,41,226,0,0,0,0,
3938387,1,64,455,0,0,0,1,
3938387,3,31,173,0,0,0,0,
3938387,2,43,271,0,0,0,0,
3938388,4,45,327,0,0,0,0,
3938388,9,18,99,0,0,0,0,
3938388,7,14,80,0,0,0,0,
3938388,1,209,1451,0,0,0,1,
3938388,8,32,209,0,0,0,0,
3938388,3,44,282,0,0,0,0,
3938388,10,18,120,0,0,0,0,
3938388,11,32,208,0,0,0,0,
3938388,5,21,134,0,0,0,0,
3938388,16,18,123,0,0,0,0,
3938388,17,14,77,0,0,0,0,
3938388,14,21,142,0,0,0,0,
3938388,15,41,281,0,0,0,0,
3938388,6,43,325,0,0,0,0,
3938388,2,26,169,0,0,0,0,
3938388,13,177,1193,0,0,0,1,
3938388,12,33,205,0,0,0,0,
3938391,6,15,95,0,0,0,0,
3938391,4,44,301,0,0,0,0,
3938391,12,28,179,0,0,0,0,
3938391,3,33,244,0,0,0,0,
3938391,8,15,95,0,0,0,0,
3938391,5,39,248,0,0,0,0,
3938391,10,14,88,0,0,0,0,
3938391,9,19,122,0,0,0,0,
3938391,13,28,185,0,0,0,0,
3938391,11,95,707,0,0,0,1,
3938391,7,15,95,0,0,0,0,
3938391,1,71,562,0,0,0,1,
3938391,14,21,122,0,0,0,0,
3938391,2,13,96,0,0,0,0,
3938394,2,24,151,0,0,0,0,
3938394,1,122,945,0,0,0,1,
3938394,3,176,1113,0,0,0,0,
3938394,4,34,219,0,0,0,0,
3938394,5,411,2714,0,0,0,1,
3938397,1,287,1843,1,0,0,1,
3938397,3,35,233,0,0,0,0,
3938397,2,45,265,0,0,0,0,
3938397,4,112,698,0,0,1,0,
3938402,4,93,571,0,0,0,0,
3938402,14,33,205,0,0,0,0,
3938402,13,51,314,0,0,0,0,
3938402,7,85,558,0,0,0,0,
3938402,5,185,1157,0,0,0,1,
3938402,10,42,263,0,0,0,0,
3938402,1,185,1119,1,0,0,1,
3938402,8,64,421,0,0,0,0,
3938402,3,26,162,0,0,0,0,
3938402,6,39,251,0,0,0,0,
3938402,12,197,1233,1,0,0,1,
3938402,11,62,412,0,0,0,0,
3938402,2,72,461,0,0,0,0,
3938402,9,31,195,0,0,0,0,
3938404,3,30,197,0,0,0,0,
3938404,2,34,221,0,0,0,0,
3938404,4,65,399,0,0,0,0,
3938404,5,96,648,0,0,0,1,
3938404,1,73,484,0,0,0,1,
3938404,6,74,468,0,0,0,0,
3938410,6,19,109,0,0,0,0,
3938410,5,38,233,0,0,0,0,
3938410,3,67,433,0,0,0,0,
3938410,4,90,553,0,0,0,0,
3938410,2,47,298,0,0,0,0,
3938410,7,42,272,0,0,0,0,
3938410,8,23,158,0,0,0,0,
3938410,1,306,2128,0,0,0,1,
3938410,9,67,461,0,0,0,0,
3938410,10,71,466,0,0,0,0,
3938411,1,161,969,0,0,0,1,
3938411,3,36,214,0,0,0,0,
3938411,4,270,1715,0,0,0,1,
3938411,6,72,436,0,0,0,0,
3938411,5,47,275,0,0,0,0,
3938411,2,72,436,0,0,0,0,
3938411,7,36,214,0,0,0,0,
3938415,3,43,267,0,0,0,0,5426087.0
3938415,8,26,176,0,0,0,0,5426087.0
3938415,4,55,346,0,0,0,0,5426087.0
3938415,2,53,328,0,0,0,0,5426087.0
3938415,6,90,512,0,0,0,0,5426087.0
3938415,7,192,1214,0,0,0,1,5426087.0
3938415,5,28,167,0,0,0,0,5426087.0
3938415,9,341,2102,0,0,0,1,5426087.0
3938415,1,269,1647,0,0,0,1,5426087.0
3938425,1,351,2281,0,0,0,1,5460907.0
3938425,2,18,101,0,0,0,0,5460907.0
3938427,6,24,127,0,0,0,0,
3938427,1,276,1793,0,0,0,1,
3938427,5,14,73,0,0,0,0,
3938427,4,21,129,0,0,0,0,
3938427,3,33,207,0,0,0,0,
3938427,9,274,1742,0,0,0,1,
3938427,7,44,267,0,0,0,0,
3938427,8,220,1374,0,0,0,1,
3938427,2,31,185,0,0,0,0,
3938428,9,38,227,2,0,0,0,
3938428,12,33,209,0,0,0,0,
3938428,11,201,1241,3,0,0,1,
3938428,4,78,458,0,0,0,0,
3938428,10,24,153,0,0,0,0,
3938428,2,33,211,0,0,0,0,
3938428,3,20,132,0,0,0,0,
3938428,6,168,1053,2,0,0,1,
3938428,1,205,1334,1,0,0,1,
3938428,5,41,258,0,0,0,0,
3938428,8,70,424,3,0,0,0,
3938428,7,33,208,0,0,0,0,
3938429,4,32,176,0,0,0,0,
3938429,3,29,174,0,0,0,0,
3938429,1,140,863,0,0,1,1,
3938429,2,47,275,0,0,0,0,
3938431,5,37,224,0,0,0,0,
3938431,1,170,1019,0,0,0,1,
3938431,2,57,345,0,0,0,0,
3938431,8,96,576,0,0,0,0,
3938431,6,46,305,0,0,0,0,
3938431,7,51,292,0,0,0,0,
3938431,4,40,240,0,0,0,0,
3938431,10,86,492,0,0,0,0,
3938431,3,35,215,0,0,0,0,
3938431,9,58,330,1,0,0,0,
3938434,22,28,204,0,0,0,0,
3938434,2,32,234,0,0,0,0,
3938434,28,171,1171,0,0,0,1,
3938434,27,14,87,0,0,0,0,
3938434,38,32,233,0,0,0,0,
3938434,47,239,1682,0,0,0,1,
3938434,13,13,76,0,0,0,0,
3938434,42,14,75,0,0,0,0,
3938434,31,14,87,0,0,0,0,
3938434,26,49,317,0,0,0,0,
3938434,45,50,357,0,0,0,0,
3938434,44,12,72,0,0,0,0,
3938434,20,51,364,0,0,0,0,
3938434,24,41,286,0,0,0,0,
3938434,10,19,113,0,0,0,0,
3938434,1,139,961,0,0,0,1,
3938434,43,39,260,0,0,0,0,
3938434,5,34,195,0,0,0,0,
3938434,19,12,72,0,0,0,0,
3938434,29,18,107,0,0,0,0,
3938434,30,18,107,0,0,0,0,
3938434,34,26,179,0,0,0,0,
3938434,32,34,226,0,0,0,0,
3938434,9,40,268,0,0,0,0,
3938434,14,37,202,0,0,0,0,
3938434,8,46,327,0,0,0,0,
3938434,7,25,145,0,0,0,0,
3938434,16,193,1351,0,0,0,1,
3938434,12,18,112,0,0,0,0,
3938434,4,27,172,0,0,0,0,
3938434,3,40,263,0,0,0,0,
3938434,25,19,107,0,0,0,0,
3938434,21,69,438,0,0,0,0,
3938434,37,175,1212,0,0,0,1,
3938434,41,160,1153,0,0,0,1,
3938434,15,14,86,0,0,0,0,
3938434,36,27,190,0,0,0,0,
3938434,11,59,373,0,0,0,0,
3938434,39,43,288,0,0,0,0,
3938434,46,14,87,0,0,0,0,
3938434,17,36,203,0,0,0,0,
3938434,23,36,250,0,0,0,0,
3938434,40,14,87,0,0,0,0,
3938434,6,24,152,0,0,0,0,
3938434,18,14,75,0,0,0,0,
3938434,48,32,225,0,0,0,0,
3938434,35,159,1103,0,0,0,1,
3938434,33,158,1090,0,0,0,1,
3938436,1,468,2925,1,0,0,1,
3938436,3,42,233,0,0,0,0,
3938436,6,65,416,1,0,0,0,
3938436,7,97,583,0,0,0,0,
3938436,8,31,184,0,0,0,0,
3938436,2,341,2159,0,0,0,1,
3938436,4,68,434,0,0,0,0,
3938436,5,40,245,0,0,0,0,
3938439,2,28,159,0,0,0,0,
3938439,1,120,802,0,0,0,1,
3938439,3,16,84,0,0,0,0,
3938443,3,286,1868,0,0,0,1,
3938443,4,53,320,0,0,0,0,
3938443,1,240,1551,0,0,0,1,
3938443,2,99,636,0,0,0,0,
3938446,18,21,115,0,0,0,0,5503747.0
3938446,23,85,519,0,0,0,0,5503747.0
3938446,13,170,973,0,0,0,0,5503747.0
3938446,7,45,262,0,0,0,0,5503747.0
3938446,15,17,80,0,0,0,0,5503747.0
3938446,4,17,96,0,0,0,0,5503747.0
3938446,29,71,393,0,0,0,0,5503747.0
3938446,6,82,462,0,0,0,0,5503747.0
3938446,16,164,964,0,0,0,1,5503747.0
3938446,19,67,387,0,0,0,0,5503747.0
3938446,1,103,624,0,0,0,1,5503747.0
3938446,28,78,450,0,0,0,0,5503747.0
3938446,21,37,208,0,0,0,0,5503747.0
3938446,10,22,111,0,0,0,0,5503747.0
3938446,27,40,222,0,0,0,0,5503747.0
3938446,2,38,221,0,0,0,0,5503747.0
3938446,5,19,96,0,0,0,0,5503747.0
3938446,14,113,636,0,0,0,0,5503747.0
3938446,3,22,121,0,0,0,0,5503747.0
3938446,20,74,449,0,0,0,0,5503747.0
3938446,12,92,520,0,0,0,0,5503747.0
3938446,17,96,551,0,0,0,1,5503747.0
3938446,11,61,338,0,0,0,0,5503747.0
3938446,8,52,296,0,0,0,0,5503747.0
3938446,25,60,356,0,0,0,0,5503747.0
3938446,24,24,141,0,0,0,0,5503747.0
3938446,9,21,116,0,0,0,0,5503747.0
3938446,26,167,997,0,0,0,0,5503747.0
3938446,22,82,469,0,0,0,0,5503747.0
3938450,1,260,1739,0,0,0,1,5501061.0
3938455,10,304,1896,0,0,0,1,
3938455,7,50,276,1,0,0,0,
3938455,5,381,2433,0,0,0,1,
3938455,2,59,358,0,0,0,0,
3938455,1,375,2422,0,0,0,1,
3938455,8,56,320,0,0,0,0,
3938455,9,24,134,0,0,0,0,
3938455,4,292,1858,0,0,0,1,
3938455,3,34,199,0,0,0,0,
3938455,6,25,154,0,0,0,0,
3938459,3,19,115,0,0,0,0,
3938459,2,39,236,0,0,0,0,
3938459,10,50,389,0,0,0,0,
3938459,1,219,1539,0,0,0,1,
3938459,5,50,351,0,0,0,0,
3938459,4,31,206,0,0,0,0,
3938459,7,36,252,0,0,0,0,
3938459,8,23,149,0,0,0,0,
3938459,9,20,154,0,0,0,0,
3938459,6,42,273,0,0,0,0,
3938465,4,100,709,0,0,0,1,
3938465,3,141,970,0,0,0,1,
3938465,1,116,775,0,0,0,1,
3938465,5,19,127,0,0,0,0,
3938465,2,24,147,0,0,0,0,
3938466,1,193,1200,0,0,0,1,
3938469,1,223,1424,0,1,1,1,
3938473,3,19,106,0,0,0,0,
3938473,1,153,963,0,0,0,1,
3938473,2,36,195,0,0,0,0,
3938478,13,392,2467,0,0,1,1,
3938478,10,46,273,0,0,0,0,
3938478,12,27,139,0,0,0,0,
3938478,5,56,322,0,0,0,0,
3938478,14,241,1576,0,0,0,1,
3938478,3,40,232,0,0,0,0,
3938478,4,56,342,0,0,0,0,
3938478,2,20,120,0,0,0,0,
3938478,7,61,359,0,0,0,0,
3938478,6,52,330,0,0,0,0,
3938478,15,69,397,0,0,0,0,
3938478,1,406,2568,0,0,1,1,
3938478,9,54,317,0,0,0,0,
3938478,8,34,196,0,0,0,0,
3938478,11,33,194,0,0,0,0,
3938480,13,55,316,0,0,0,0,
3938480,3,28,184,0,0,0,0,
3938480,1,191,1206,0,0,0,1,
3938480,11,19,105,0,0,0,0,
3938480,7,17,95,0,0,0,0,
3938480,8,201,1262,0,0,0,1,
3938480,4,19,105,0,0,0,0,
3938480,17,218,1373,0,0,0,1,
3938480,5,14,70,0,0,0,0,
3938480,15,51,256,0,0,0,0,
3938480,2,14,70,0,0,0,0,
3938480,14,33,201,0,0,0,0,
3938480,6,14,69,0,0,0,0,
3938480,16,42,249,0,0,0,0,
3938480,12,93,569,0,0,0,0,
3938480,18,115,675,0,0,0,0,
3938480,9,14,70,0,0,0,0,
3938480,10,28,184,0,0,0,0,
3938481,6,36,237,0,0,0,0,
3938481,13,90,585,0,0,0,0,
3938481,22,31,193,0,0,0,0,
3938481,17,88,595,0,0,0,0,
3938481,3,43,280,0,0,0,0,
3938481,4,16,108,0,0,0,0,
3938481,11,46,276,0,0,0,0,
3938481,16,40,289,0,0,0,0,
3938481,15,112,698,0,0,0,0,
3938481,12,57,332,0,0,0,0,
3938481,2,38,245,0,0,0,0,
3938481,9,37,248,0,0,0,0,
3938481,21,32,200,0,0,0,0,
3938481,20,170,1124,0,0,0,0,
3938481,1,285,1846,0,0,0,1,
3938481,18,77,522,0,0,0,0,
3938481,5,47,305,0,0,0,0,
3938481,10,97,616,0,0,0,0,
3938481,8,53,359,0,0,0,0,
3938481,14,62,373,0,0,0,0,
3938481,7,99,629,0,0,0,0,
3938481,19,54,371,0,0,0,0,
3938484,2,53,279,0,0,0,0,
3938484,1,93,545,0,0,0,1,
3938484,3,19,101,0,0,0,0,
3938489,3,33,206,0,0,0,0,
3938489,5,27,160,0,0,0,0,
3938489,7,48,316,0,0,0,0,
3938489,1,275,1804,0,0,0,1,
3938489,4,42,275,0,0,0,0,
3938489,6,20,124,0,0,0,0,
3938489,2,32,206,0,0,0,0,
3938491,2,94,646,0,0,0,0,
3938491,6,44,268,0,0,0,0,
3938491,7,49,299,0,0,0,0,
3938491,3,49,318,0,0,0,0,
3938491,4,85,569,0,0,0,0,
3938491,1,469,3140,0,0,0,1,
3938491,5,20,123,0,0,0,0,
3938494,6,58,340,0,0,0,0,
3938494,24,27,146,0,0,0,0,
3938494,20,33,190,0,0,0,0,
3938494,21,37,193,0,0,0,0,
3938494,32,134,805,0,0,0,0,
3938494,27,75,436,0,0,0,0,
3938494,38,175,1024,0,0,0,0,
3938494,3,35,201,0,0,0,0,
3938494,4,29,159,0,0,0,0,
3938494,8,51,291,1,0,0,0,
3938494,5,33,190,0,0,0,0,
3938494,12,90,546,0,0,0,0,
3938494,41,67,389,0,0,0,0,
3938494,15,58,306,0,0,0,0,
3938494,25,50,313,0,0,0,0,
3938494,16,22,136,0,0,0,0,
3938494,13,32,186,0,0,0,0,
3938494,42,257,1663,0,0,0,1,
3938494,36,29,190,0,0,0,0,
3938494,31,82,502,0,0,0,0,
3938494,34,80,508,0,0,0,0,
3938494,22,37,227,0,0,0,0,
3938494,19,34,187,1,0,0,0,
3938494,40,41,240,0,0,0,0,
3938494,7,107,625,0,0,0,0,
3938494,28,41,222,0,0,0,0,
3938494,11,54,305,0,0,0,0,
